CodigoCombustible,NombreEstacion,Dirección,Ciudad,Estado,AccesoPublico,Latitud,Longitud,IDEstacion
ELEC,CFL-1 LIBRARY RT 23B,9 NY-9H,Claverack-Red Mills,NY,True,42.22297,-73.73554,146985
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,New York,NY,True,40.74793,-73.974556,147009
ELEC,YATES COUNTY YATES COUNTY 1,214 Main St,Penn Yan,NY,True,42.663948,-77.05697,147016
ELEC,Ponquogue Beach Pavilion,280 Dune Rd,Hampton Bays,NY,True,40.83754,-72.495432,147061
ELEC,Amtrak - Niagara Falls,825 Depot Ave W,Niagara Falls,NY,True,43.110202,-79.05543,147094
ELEC,Niagara Power Vista,5777 Lewiston Rd,Lewiston,NY,True,43.14072971033406,-79.03734779364015,147095
ELEC,Niagara Power Vista,5777 Lewiston Rd,Lewiston,NY,False,43.14072971033406,-79.03734779364015,147096
ELEC,Castellani Art Museum - Niagara University,5795 Lewiston Rd,Niagara University,NY,True,43.136934,-79.036462,147097
ELEC,Queens Center Mall,90-15 Queens Blvd.,Elmhurst,NY,True,40.73487,-73.870375,147204
ELEC,24 STATE STREET SPIEGEL CENTER,35 Lincoln Ave,Pittsford,NY,True,43.089355,-77.51962,147217
ELEC,5TH AVE 5TH AVE GARAGE,461 Broadway,Troy,NY,True,42.730713,-73.68808,147339
ELEC,35 SUTTON 1 35 SUTTON PL,35 Sutton Pl,New York,NY,True,40.758358,-73.9597,147425
ELEC,FMCC FMCC 2,2805 NY-67,Johnstown,NY,True,42.982567,-74.29434,147461
ELEC,PICOTTE 80 WOLF 2,80 Wolf Rd,Colonie,NY,True,42.715424,-73.81346,147462
ELEC,PANYNJ JFK Y GARAGE 2,JFK Access Rd JFK International Airport,Queens,NY,True,40.64572,-73.779384,147469
ELEC,PANYNJ JFK Y GARAGE 4,JFK Terminal 5 JFK International Airport,Queens,NY,True,40.645841,-73.779222,147470
ELEC,45 RESEARCH WAY 45 RESEARCH #1,45 Research Way,Setauket- East Setauket,NY,True,40.904465,-73.08778,147496
ELEC,ULSTER COUNTY POOL,214 Libertyville Rd,New Paltz,NY,True,41.723953,-74.1176,147504
ELEC,WOC411HEMP 502 WAVERLY,502 Waverly Ave,Brooklyn,NY,True,40.682964,-73.96582,147509
E85,Valero,192 E Sunrise Hwy,Valley Stream,NY,True,40.657693,-73.691288,147610
ELEC,ULSTER COUNTY COURTHOUSE 2,28-40 Crown St,Kingston,NY,True,41.932871,-74.020585,147634
ELEC,Comstock Avenue Garage Unit 1 & 2,501 Comstock Avenue,Syracuse,NY,True,43.0410322,-76.1302328,147905
ELEC,EP Building,1 Research Cir,Niskayuna,NY,True,42.82891140791,-73.874212641109,148042
ELEC,CEB Bldg,1 ResearchCircle,Niskayuna,NY,True,42.828909868082,-73.874199762441,148043
ELEC,Elm Ave,1 Research Circle,Niskayuna,NY,True,42.8255827,-73.8793366,148044
ELEC,Lake Mohonk,1000 Mountain Rest Road,New Paltz,NY,True,41.769287550079,-74.157100212442,148083
ELEC,BottleBuys,350 Glen Head Road,Glen Head,NY,True,40.8375748,-73.6143791,148164
ELEC,Bottle Bargains,1033 Fort Salonga Rd,Northport,NY,True,40.9081167,-73.3154628,148165
ELEC,ICE RINK LIBRARY,9 Division St,Saugerties,NY,True,42.07773,-73.94865,149087
ELEC,Brighton Memorial Library,2300 Elmwood Ave,Rochester,NY,True,43.127059,-77.575573,149107
ELEC,TOWN SAND LAKE SAND LAKE,8428 Miller Hill Rd,Averill Park,NY,True,42.638393,-73.54167,149114
ELEC,WHEATLAND-CHILI HIGH SCH #1,940 N Rd,Scottsville,NY,True,43.027301,-77.763043,149178
ELEC,TOWN GERMANTOWN MUNICIPAL LOT,189 Main St,Germantown,NY,True,42.132595,-73.88265,149273
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Avenue,Bronx,NY,True,40.863231,-73.828839,149299
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,Brooklyn,NY,True,40.683715,-73.974337,149300
ELEC,The Shops at Atlas Park - Tesla Supercharger,8000 Cooper Avenue,Glendale,NY,True,40.707998,-73.866983,149312
ELEC,South Meadow Marketplace - Tesla Supercharger,740 South Meadow Street,Ithaca,NY,True,42.428603,-76.509111,149318
ELEC,Arcadian Shopping Center - Tesla Supercharger,240 South Highland Avenue,Ossining,NY,True,41.144026,-73.861257,149341
ELEC,Palisades Shopping Center - Tesla Supercharger,1000 Palisades Center Drive,West Nyack,NY,True,41.094668,-73.955364,149365
ELEC,Staples Plaza - Tesla Supercharger,3379 Crompond Road,Yorktown Heights,NY,True,41.290501,-73.832487,149366
ELEC,FEHBOCES ADK ED CNTR 1,711 NY-3,Saranac Lake,NY,True,44.35082,-74.11515,149380
ELEC,South Shore Nissan,200 Sunrise Hwy,Amityville,NY,True,40.6870902,-73.4148646,149477
ELEC,Nissan of Bay Shore,1521 Sunrise Hwy,Bay Shore,NY,True,40.7356438,-73.2509486,149478
ELEC,South Shore Nissan,200 Sunrise Hwy,Amityville,NY,False,40.6870902,-73.4148646,149491
ELEC,Nissan of Bay Shore,1521 Sunrise Hwy,Bay Shore,NY,False,40.7356438,-73.2509486,149492
ELEC,CITY HALL 12534 CITY HALL 3,542 Warren St,Hudson,NY,True,42.249016,-73.78465,149513
ELEC,MOSEY MOSEY 1,5195 Main St,Williamsville,NY,True,42.959881,-78.758655,149544
ELEC,BURNS MGT SCH COMM BLDG 5,1 Broom Shop Lane,Latham,NY,True,42.741806,-73.787998,149545
ELEC,BURNS MGT SCH COMM BLDG 2,1 broom shop rd,Latham,NY,True,42.739933,-73.788345,149546
ELEC,CITY OF BEACON STATION 1,13 South Ave,Beacon,NY,True,41.507568,-73.9776,149620
ELEC,HARMONY MILLS 1 WEST 2 2.3,100 N Mohawk St,Cohoes,NY,True,42.778454,-73.70279,149625
ELEC,HARMONY MILLS 1 WEST 2 2.4,50 N Mohawk St,Cohoes,NY,True,42.778393,-73.70271,149626
ELEC,HARMONY MILLS 1 WEST 1 1.2,Mohawk St & Cohoes Mills,Cohoes,NY,True,42.78158,-73.705696,149627
ELEC,HARMONY MILLS 1 RIVERVIEW 1.1,N Mohawk St & Vliet St,Cohoes,NY,True,42.78051,-73.704094,149628
ELEC,BEAVER LAKE BEAVER LAKE 2,Bog Trail,Baldwinsville,NY,True,43.179698,-76.402596,149646
ELEC,NEW HARTFORD GW-1 1.2,8635 Clinton St,New Hartford,NY,True,43.09282,-75.316514,149668
ELEC,TONAWANDA YPR GOLF DOME 1,175 Brompton Rd,Tonawanda,NY,True,43.002586,-78.84064,149727
ELEC,HOTSARA CHARGER STATION 1,100 Main St,Saranac Lake,NY,True,44.326862,-74.13015,149787
ELEC,NY STATE PARKS JAMES BAIRD,280 Club House Rd,Pleasant Valley,NY,True,41.68595,-73.791916,149880
ELEC,RRH UNITY POB 2,1561 Long Pond Rd,Rochester,NY,True,43.191075,-77.703873,150002
ELEC,QuickChek - Tesla Supercharger,601 East Main Street,Middletown,NY,True,41.442393,-74.37639,150207
ELEC,WARRENCOUNTY DPW 5,1380 U.S. 9,Lake George,NY,True,43.359247,-73.701335,150255
ELEC,WARRENCOUNTY DPW 4,1376 U.S. 9,Lake George,NY,True,43.3592,-73.701305,150256
ELEC,WARRENCOUNTY DPW 3,1348 U.S. 9,Lake George,NY,True,43.359019,-73.701171,150257
ELEC,WARRENCOUNTY DPW 2,1344 U.S. 9,Lake George,NY,True,43.359015,-73.701099,150258
ELEC,WARRENCOUNTY DPW 1,1342 U.S. 9,Lake George,NY,True,43.359015,-73.701072,150259
ELEC,RAY LAKS HONDA SHOP 02,3590 Southwestern Blvd,Orchard Park,NY,True,42.784658,-78.767062,150338
ELEC,960 BUSTI 960 BUSTI 1,960 Busti Ave,Buffalo,NY,True,42.908953,-78.900652,150340
ELEC,BRUNSWICK HD BRUNSWICK HD2,1130 Hoosick Rd,Troy,NY,True,42.75888,-73.60228,150341
ELEC,The American Hotel-Sag Harbor - Tesla Destination,45 Main St,Sag Harbor,NY,True,41.001268,-72.29503,150489
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,549  W 23rd St,New York,NY,True,40.748931,-74.006078,150502
ELEC,iPark NYC E 80th Street - Tesla Destination,345 E 80th St,New York,NY,True,40.773471,-73.952304,150517
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,245  E 19th St,New York,NY,True,40.73591,-73.983331,150520
ELEC,iPark NYC 455 Central Park West - Tesla Destination,27  West 105th St,New York,NY,True,40.797875,-73.961228,150521
ELEC,East West Tower Garage - Tesla Destination,142-38 37th Ave,Flushing,NY,True,40.762536,-73.826279,150531
ELEC,333 Schermerhorn Garage - The Hub - Tesla Destination,333 Schermerhorn St,Brooklyn,NY,True,40.68722,-73.981174,150532
ELEC,528 W 162nd Garage-PARK-it - Tesla Destination,528 W 162nd St,Manhattan,NY,True,40.836425,-73.941393,150533
ELEC,4320 Broadway-PARK-it - Tesla Destination,4320 Broadway,Manhattan,NY,True,40.852225,-73.934213,150534
ELEC,506 W 181 St Garage-PARK-it - Tesla Destination,506 W 181 St,Manhattan,NY,True,40.848198,-73.931808,150535
ELEC,Railroad Museum of Long Island - Tesla Destination,416 Griffing Ave,Riverhead,NY,True,40.920448,-72.666154,150537
ELEC,One Blue Slip-Greenpoint - Tesla Destination,1 Blue Slip,Brooklyn,NY,True,40.736224,-73.959356,150540
ELEC,Bruno's Bakery and Restaurant - Tesla Destination,676 Forest Ave,Staten Island,NY,True,40.629424,-74.111586,150541
ELEC,Longhouse Reserve - Tesla Destination,133 Hands Creek Rd,East Hampton,NY,True,40.981539,-72.199841,150564
ELEC,Icon Parking 202 E 18th Street - Tesla Destination,202 E 18th St,Manhattan,NY,True,40.735561,-73.985319,150570
ELEC,CenterPark 4172 Broadway - Tesla Destination,4172 Broadway Ave,Washington Heights,NY,True,40.847482,-73.937862,150571
ELEC,Icon Parking 175 W 90th Street - Tesla Destination,175 W 90th St,Manhattan,NY,True,40.790289,-73.972756,150572
ELEC,Enterprise Parking 545 Washington Ave - Tesla Destination,545 Washington Ave,Brooklyn,NY,True,40.681876,-73.964169,150573
ELEC,Center Park 250 Albany - Tesla Destination,250 Albany St,Manhattan,NY,True,40.709643,-74.015239,150574
ELEC,Enterprise Parking 150 Myrtle Ave - Tesla Destination,150 Myrtle Ave,Brooklyn,NY,True,40.693194,-73.982701,150575
ELEC,Enterprise Parking 147 Flatbush Avenue Extension - Tesla Destination,147 Flatbush Ave Ext,Brooklyn,NY,True,40.69504,-73.98394,150576
ELEC,MPG Parking 98-41 Queens Blvd - Tesla Destination,98-59 65th Rd,Rego Park,NY,True,40.729133,-73.855355,150577
ELEC,LAZ Parking 133-59 Roosevelt Ave - Tesla Destination,133-59 Roosevelt Ave,Flushing,NY,True,40.758745,-73.833154,150578
ELEC,LAZ Parking 136-20 38th Ave - Tesla Destination,136-20 38th Ave,Flushing,NY,True,40.760676,-73.829774,150579
ELEC,IMPark 188 E 78th St - Tesla Destination,188 E 78th St,Manhattan,NY,True,40.773467,-73.958287,150580
ELEC,IMPark 302 2nd St - Tesla Destination,302  2nd St,Brooklyn,NY,True,40.674253,-73.985057,150581
ELEC,IPark 255 Schermerhorn - Tesla Destination,255 Schermerhorn St,Brooklyn,NY,True,40.687927,-73.982998,150582
ELEC,IPark 99 3rd Avenue - Tesla Destination,99 3rd Ave,Brooklyn,NY,True,40.683176,-73.981914,150583
ELEC,PV Parking 34-11 Steinway - Tesla Destination,34-11 Steinway St,Astoria,NY,True,40.755508,-73.922168,150584
ELEC,"Sylvan Parking 23-25 31st St, Astoria - Tesla Destination",23-25 31st St,Astoria,NY,True,40.773632,-73.913315,150585
ELEC,Sylvan Parking 136-33 37th Ave - Tesla Destination,136-33 37th Ave,Flushing,NY,True,40.762206,-73.830022,150586
ELEC,IMPark 92-77 Queens Blvd - Tesla Destination,92-77 Queens Blvd,Rego Park,NY,True,40.732184,-73.866525,150587
ELEC,300 W 135 St - Little Man Parking - Tesla Destination,300 W 135 St,New York,NY,True,40.816366,-73.947365,150596
ELEC,4545 Center Blvd-TF Cornerstone LIC - Tesla Destination,4545 Center Blvd,Long Island City,NY,True,40.748121,-73.95599,150600
ELEC,Morty's Oyster Stand - Tesla Destination,2167 Montauk Hwy,Montauk,NY,True,41.002726,-72.031415,150610
ELEC,The Kartrite Resort & Indoor Waterpark - Tesla Destination,555 Resorts World Dr,Monticello,NY,True,41.661828,-74.644777,150611
ELEC,ProPark 110-45 Queens Blvd - Tesla Destination,110-45 Queens Blvd,Forest Hills,NY,True,40.71961,-73.83934,150614
ELEC,ProPark 29-10 Broadway - Tesla Destination,29-10 Broadway,Astoria,NY,True,40.762417,-73.926985,150616
ELEC,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,3050 Corlear Ave,Bronx,NY,True,40.8799,-73.907762,150624
ELEC,Best Western Saranac Lake - Tesla Destination,487 Lake Flower Ave,Saranac Lake,NY,True,44.314712,-74.119133,150637
ELEC,Sylvan Gerard Garage - Tesla Destination,70-25 Yellowstone Blvd,Forest Hills,NY,True,40.72216,-73.849258,150639
ELEC,19-80 Steinway - Tesla Destination,1980 Steinway St,Astoria,NY,True,40.776944,-73.901382,150649
ELEC,2702 Queens Plaza South - Tesla Destination,2702 Queens Plaza S,Long Island City,NY,True,40.749893,-73.939758,150653
ELEC,Icon Parking 515 E 72nd Street - Tesla Destination,515  E 72nd St,New York,NY,True,40.766857,-73.952647,150660
ELEC,Hampton Inn & Suites Lake Placid - Tesla Destination,801 Mirror Lake Dr,Lake Placid,NY,True,44.283189,-73.980597,150678
ELEC,GGMC Parking MODA - Tesla Destination,89-14 Parsons Blvd,Jamaica,NY,True,40.705192,-73.80223,150686
ELEC,Brunos Bakery and Restaurant - Tesla Destination,1650 Hylan Blvd,Staten Island,NY,True,40.588001,-74.090126,150697
ELEC,Manhattan Parking 110 LLC - Tesla Destination,543 W 110th St,New York,NY,True,40.804167,-73.965894,150722
ELEC,Lake Pleasant Lodge - Tesla Destination,2839 State Rte 30,Speculator,NY,True,43.495979,-74.360195,150725
ELEC,Crowne Plaza Lake Placid - Tesla Destination,101 Olympic Dr,Lake Placid,NY,True,44.285832,-73.986802,150742
ELEC,Dartmouth House - Tesla Destination,215 Dartmouth St,Rochester,NY,True,43.145078,-77.586462,150746
ELEC,REIKART HOUSE JAZZBOLINE 2,5010 Main St,Amherst,NY,True,42.960133,-78.76967,150803
ELEC,HYATT PLACE HOTEL AMHERST 1,5020 Main Street,Amherst,NY,True,42.960632,-78.76919,150805
ELEC,SPOTCOWORK HENRIETTA,21 Goodway Drive,Rochester,NY,True,43.091965,-77.580734,150809
ELEC,REIKART HOUSE JAZZBOLINE 1,5000-5010 Main St,Buffalo,NY,True,42.96014,-78.76977,150825
ELEC,Broadway Commons,358 N Broadway Commons,Hicksville,NY,True,40.773414,-73.533184,151794
ELEC,Outerbridge Commons - Tesla Supercharger,2925 Veterans Road West,New York City,NY,True,40.527543,-74.23131,152158
ELEC,Broadway Commons,358 N Broadway Commons,Hicksville,NY,True,40.77178,-73.532246,152207
ELEC,Broadway Commons,358 N Broadway Commons,Hicksville,NY,True,40.771828,-73.531142,152208
ELEC,Packetts Landing,500 Packetts Landing,Fairport,NY,True,43.100475,-77.439834,152213
ELEC,Village Hall Police Station,31 S Main St,Fairport,NY,False,43.1006,-77.4423,152214
ELEC,Fairport Junction,9 Liftbridge Ln E,Fairport,NY,True,43.102618,-77.441143,152215
ELEC,Potter Park,53 W Church St,Fairport,NY,True,43.098077,-77.446529,152216
ELEC,ATRIUM EVCHARGE PRC-EV3,634 Plank Rd,Clifton Park,NY,True,42.866646,-73.777957,152232
ELEC,600 RIVER ROAD 600 RIVER,600 River Rd,North Tonawanda,NY,True,43.035576,-78.887184,152233
ELEC,PATCHVILLAGE PATCHOGUE,14 Baker St,Patchogue,NY,True,40.761692,-73.01223,152239
ELEC,MARKET 32 EV TROY VAN EV,79 Vandenburgh ave,Troy,NY,True,42.69757,-73.69042,152272
ELEC,MARKET 32 EV MARKET GLENMONT,329 Town Square Plaza,Glenmont,NY,True,42.602394,-73.79083,152276
ELEC,MARKET 32 EV MALTA EV CHARGE,1 Kendall Way,Malta,NY,True,42.97366,-73.79479,152281
ELEC,MARKET 32 EV 290 SARATOGA RD,290 Saratoga Rd,Schenectady,NY,True,42.87302,-73.929504,152282
ELEC,MARKET 32 EV MARKET32 EV CP,15 PARK AVENUE,Clifton Park,NY,True,42.865038,-73.78225,152283
ELEC,MARKET 32 EV MARKET 32 EG CH,501 COLUMBIA PLAZA,Rensselaer,NY,True,42.607573,-73.719919,152319
ELEC,MARKET 32 EV MARKET32 EV EG2,501 Columbia Turnpike,Rensselaer,NY,True,42.607567,-73.72001,152320
ELEC,NYE VW GROUP VW_408107_A,5865 Rome-Taberg Rd,Rome,NY,True,43.233239,-75.497597,152393
ELEC,TANNERSVILLE TOWN HALL,1 Park Ln,Tannersville,NY,True,42.19611,-74.13166,152437
ELEC,TANNERSVILLE MUNICIPAL LOT,20 Tompkins St,Tannersville,NY,True,42.195133,-74.13242,152438
ELEC,PEPSICO INC STATION 1,50 E Stevens Ave,Valhalla,NY,True,41.096363,-73.77538,152440
ELEC,GREEN ACRES MALL,2034 Green Acres Mall,Valley Stream,NY,True,40.662119,-73.723241,152450
ELEC,286WAE 286 WAS AVE EXT,286 Washington Ave Ext,Albany,NY,True,42.70535,-73.86069,152461
ELEC,Custer Observatory - Tesla Destination,1115 Main Bayview Rd,Southold,NY,True,41.052046,-72.43468,152628
ELEC,The Custer Institute,1115 Main Bayview Rd,Southold,NY,True,41.052046,-72.43468,152743
ELEC,Dino's Tailor Shop,2400 Monroe Av,Rochester,NY,True,43.118929,-77.556073,152919
ELEC,THE SAGAMORE SAGAMORE 1.2,433 Boathouse Ln,Bolton,NY,True,43.55707,-73.64526,153089
ELEC,BA #1 19 BA 2,19 British American Blvd,Latham,NY,True,42.761402,-73.82204,153091
ELEC,CLARKSTOWN TOC 3 & 4,10 Maple Ave,New City,NY,True,41.147053,-73.9881,153177
ELEC,ATRIUM EVCHARGE RSPJ EV 1,10 Maxwell Dr,Clifton Park,NY,True,42.868153,-73.781812,153230
ELEC,CITY OF BEACON STATION 2,1 Municipal Plaza,Beacon,NY,True,41.507937,-73.978278,153264
ELEC,Town of Keene - Town Hall,1300 Hurricane Rd,Keene,NY,True,44.254853,-73.789435,153284
ELEC,McDonough's Valley Hardware,1901 N Main St,Keene Valley,NY,True,44.19156,-73.786713,153287
ELEC,500 PEARL 500 PEARL,500 Pearl street,Buffalo,NY,True,42.893581,-78.873877,153301
ELEC,PRIMA LOFTS LL ALB LOFTS 1.2,1373 Broadway,Menands,NY,True,42.67623,-73.73344,153305
ELEC,FAIRFIELD VERON FAIRFIELD 1.3,5280 Willow Pl,Verona,NY,True,43.117172,-75.59609,153308
ELEC,Queens Crossing - Tesla Supercharger,136-20 38th Avenue,Flushing,NY,True,40.760856,-73.829765,153417
ELEC,Brookfield Place - Tesla Supercharger,250 Vesey Street,New York City,NY,True,40.714177,-74.016332,153434
ELEC,14 HUDSON 14 HUDSON 1.3,14 Hudson,Glens Falls,NY,True,43.307865,-73.64547,153507
ELEC,14 HUDSON 14 HUDSON 1.1,14 Hudson Ave,Glens Falls,NY,True,43.308037,-73.64537,153509
E85,Conoco,2 W Sandford Blvd,Mt. Vernon,NY,True,40.899291,-73.83258,153525
E85,Conoco,1100 N Broadway,Farmingdale,NY,True,40.70982236091535,-73.42908872991944,153529
ELEC,VILLAGEHALL RHINEBECK 3,55 E Market St,Rhinebeck,NY,True,41.9273,-73.91062,153652
LPG,All Gas & Welding Supply Co,155 S Route 303,West Nyack,NY,True,41.088596,-73.949068,153669
ELEC,Cabela's Crossing - Tesla Supercharger,2013 Walden Avenue,Cheektowaga,NY,True,42.907291,-78.762217,153790
ELEC,Mirabito Convenience Store #69 - Tesla Supercharger,4968 NY-23,Oneonta,NY,True,42.447772,-75.048709,153792
ELEC,Cary Institute,2801 Sharon Turnpike,Millbrook,NY,False,41.789721,-73.724018,153855
ELEC,Fordham University,441 E Fordham Rd,Bronx,NY,False,40.86095,-73.889379,153856
ELEC,Oakwood Friends School,22 Spackenkill Rd,Poughkeepsie,NY,False,41.658557,-73.924386,153857
ELEC,NBC,1501 11th St,Long Island City,NY,False,40.740122,-73.951767,153858
ELEC,Estee Lauder,7 Corporate Center Dr,Melville,NY,False,40.775923,-73.408912,153859
ELEC,Walkway over the Hudson,49 Parker Ave,Poughkeepsie,NY,False,41.712138,-73.924916,153860
ELEC,NYS Bridge Authority - Bear Mountain,10 Route 6,Fort Montgomery,NY,False,41.319917,-73.988246,153861
ELEC,NYS Bridge Authority - Kingston-Rhinecliff Bridge,1 Route 199,Kingston,NY,False,41.9802780395254,-73.96290107940673,153862
ELEC,NYS Bridge Authority - Rip Van Winkle,99 Route 23,Catskill,NY,True,42.224533,-73.855761,153863
ELEC,NYS Bridge Authority - Newburgh-Beacon Bridge,105 Newburgh Beacon Way,Beacon,NY,False,41.517597,-73.979928,153864
ELEC,Dock72,1 Dock72 Way,Brooklyn,NY,False,40.700302,-73.972272,153865
ELEC,Weill Cornell Medical,1305 York Ave,New York,NY,False,40.765378,-73.955054,153866
ELEC,Weill Cornell Medical,420 E 70th St,New York,NY,False,40.765313,-73.955553,153867
ELEC,Cold Spring Harbor Labs,1 Bungtown Rd,Laurel Hollow,NY,False,40.858099,-73.466919,153868
ELEC,United Nations,405 E 42nd St,New York,NY,False,40.748965,-73.969649,153870
ELEC,PSEG Long Island,15 Park Dr,Melville,NY,False,40.77003,-73.431049,153871
ELEC,5TH AVE RIVER STREET 2,King St & Federal St,Troy,NY,True,42.73511,-73.68805,154052
ELEC,PEPSICO INC STATION 2,100 E Stevens Ave,Valhalla,NY,True,41.095215,-73.77475,154053
ELEC,TG EV STATIONS RIGHT STATION,35 State Route 299,Gardiner,NY,True,41.74456,-74.11796,154055
ELEC,COLE GROUP COLUMBIA 2,32 Columbia Gardens,Cohoes,NY,True,42.77094,-73.716286,154056
ELEC,COLE GROUP COLONIE EAST 4,173 Doorstone Dr,Latham,NY,True,42.74551,-73.77077,154058
ELEC,COLE GROUP COLONIE EAST 3,98 Saratoga Ct,Latham,NY,True,42.746113,-73.770676,154059
ELEC,COLE GROUP COLONIE EAST 1,4025 Doorstone Dr,Latham,NY,True,42.745777,-73.768845,154060
E85,Sunoco,177 Union Turnpike,Hudson,NY,True,42.25130593057604,-73.76071773149108,154155
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,Churchville,NY,True,43.099649,-77.897024,154159
ELEC,ECONOLODGE ECONOLODGE 1.1,237 W Main St,Malone,NY,True,44.848682,-74.30688,154172
ELEC,EV Charge Solutions - Headquarters,7464 W Henrietta Rd,Rush,NY,True,42.996895,-77.667425,154200
ELEC,QuickChek - Tesla Supercharger,1147 Sunrise Highway,Copiague,NY,True,40.68872,-73.406165,154208
ELEC,MARKET 32 EV MARKET32 SAR SP,3045 rt 50,Saratoga Springs,NY,True,43.102972,-73.742407,154240
ELEC,ATRIUM EVCHARGE PARKPLAZA EV2,56 Clifton Country Rd,Clifton park,NY,True,42.85645,-73.783066,154276
ELEC,MARKET 32 EV LATHAM EV 1,873 New Loudon Rd,Latham,NY,True,42.752846,-73.758177,154302
ELEC,RTS RTS ORLEANS,225 W Academy St,Albion,NY,True,43.239445,-78.19818,154334
ELEC,255ORANGE 255 ORANGE ST,255 Orange St,Albany,NY,True,42.658684,-73.75884,154335
ELEC,5TH AVE RIVER STREET 4,King St &amp; Federal St,Troy,NY,True,42.735077,-73.68795,154336
ELEC,1350 EGGERT RD EGGERT (1),1350 Eggert Rd,Buffalo,NY,True,42.965328,-78.804684,154369
ELEC,W DELAVAN DELAVAN (1),722 W Delavan Ave,Buffalo,NY,True,42.922743,-78.873098,154370
ELEC,WFM - NORTHEAST WHOLE FOODS 2,214 3rd St,Gowanus,NY,True,40.674884,-73.989524,154371
ELEC,1285 MAIN 1285 MAIN (1),1285 Main St,Buffalo,NY,True,42.908237,-78.866359,154372
ELEC,U OF R BAILEY RD 1,211 Bailey Rd,West Henrietta,NY,True,43.071465,-77.677611,154412
ELEC,RESERVE - CLUB RESERVE-CLUB,1 Reserve Blvd,Yaphank,NY,True,40.849614,-72.897944,154433
ELEC,Stewart's Shops - Tesla Supercharger,6151 NY-8,Chestertown,NY,True,43.66446,-73.786451,154440
ELEC,SPOT cowork Rochester - Tesla Destination,21 Goodway Dr,Rochester,NY,True,43.091974,-77.580604,154441
ELEC,PICOTTE 1450 WESTERN 2,1450 western ave,Albany,NY,True,42.68016,-73.83868,154452
ELEC,CANTONCHARGE DC CHARGER,8 Hodskin St,Canton,NY,True,44.596222,-75.17102,154480
ELEC,TONAWANDA YPR POOL PLAZA 1,147 Thorncliff Rd,Buffalo,NY,True,42.98276,-78.86685,154517
