Año,Fabricante,Modelo,ClaseVehículo,TipoCombustible,EficienciaConv,EficienciaAlt,CO2(g/pm),HibridoEnchufable,RangoAutonomia,CostoCombustible
2020,Genesis,G80 AWD,Large Cars,Premium Gasoline,18.0,0.0,503.0,False,0.0,3650.0
2020,Ford,Transit Connect Wagon LWB FWD,Special Purpose Vehicle 2WD,Regular Gasoline,26.0,0.0,344.0,False,0.0,2050.0
2020,Ford,Transit Connect Van 2WD,Special Purpose Vehicle 2WD,Regular Gasoline,22.0,0.0,397.0,False,0.0,2400.0
2020,Lexus,NX 300h AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,31.0,0.0,285.0,False,0.0,1700.0
2020,Lincoln,Aviator RWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,21.0,0.0,424.0,False,0.0,2550.0
2020,Volvo,S60 FWD,Compact Cars,Premium Gasoline,27.0,0.0,322.0,False,0.0,2400.0
2020,Volvo,V90 FWD,Midsize Station Wagons,Premium Gasoline,26.0,0.0,339.0,False,0.0,2500.0
2020,GMC,Terrain AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,339.0,False,0.0,2050.0
2020,Chevrolet,Trax FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,28.0,0.0,316.0,False,0.0,1900.0
2020,Volvo,XC60 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,23.0,0.0,387.0,False,0.0,2850.0
2020,Nissan,Altima,Midsize Cars,Regular Gasoline,32.0,0.0,278.0,False,0.0,1650.0
2020,Nissan,Altima SR/Platinum,Midsize Cars,Regular Gasoline,31.0,0.0,288.0,False,0.0,1700.0
2020,Nissan,Altima AWD,Midsize Cars,Regular Gasoline,30.0,0.0,300.0,False,0.0,1750.0
2020,Infiniti,QX60 FWD,Small Sport Utility Vehicle 2WD,Premium Gasoline,22.0,0.0,399.0,False,0.0,2950.0
2020,Cadillac,XT4 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,0.0,366.0,False,0.0,2700.0
2020,Chevrolet,Camaro,Subcompact Cars,Premium Gasoline,16.0,0.0,571.0,False,0.0,4100.0
2020,Lexus,LC 500,Subcompact Cars,Premium Gasoline,19.0,0.0,473.0,False,0.0,3450.0
2020,Kia,Rio,Compact Cars,Regular Gasoline,36.0,0.0,249.0,False,0.0,1500.0
2020,Subaru,Legacy AWD,Large Cars,Regular Gasoline,30.0,0.0,295.0,False,0.0,1750.0
2020,Subaru,Legacy AWD,Large Cars,Regular Gasoline,27.0,0.0,330.0,False,0.0,1950.0
2020,Mitsubishi,Eclipse Cross 2WD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,338.0,False,0.0,2050.0
2020,GMC,Yukon K1500 XL 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,557.0,False,0.0,4100.0
2020,Kia,Sorento FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,22.0,0.0,413.0,False,0.0,2400.0
2020,Porsche,Cayenne Turbo,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,529.0,False,0.0,3850.0
2020,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Diesel,23.0,0.0,435.0,False,0.0,2550.0
2020,GMC,Canyon 2WD,Small Pickup Trucks 2WD,Diesel,23.0,0.0,435.0,False,0.0,2550.0
2020,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Diesel,22.0,0.0,456.0,False,0.0,2650.0
2020,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,461.0,False,0.0,2800.0
2020,GMC,Yukon K1500 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,17.0,0.0,525.0,False,0.0,3100.0
2020,Land Rover,Range Rover Sport SVR,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,540.0,False,0.0,4100.0
2020,Buick,Regal AWD,Midsize Cars,Regular Gasoline,22.0,0.0,411.0,False,0.0,2400.0
2020,Honda,Insight,Midsize Cars,Regular Gasoline,52.0,0.0,170.0,False,0.0,1000.0
2020,Jeep,Cherokee FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2020,Acura,MDX Hybrid AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,27.0,0.0,333.0,False,0.0,2400.0
2020,BMW,X4 M Competition,Small Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,546.0,False,0.0,4100.0
2020,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,369.0,False,0.0,2200.0
2020,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,24.0,0.0,370.0,False,0.0,2200.0
2020,Jeep,Cherokee 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,400.0,False,0.0,2400.0
2020,Jeep,Cherokee 4WD Active Drive II,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2020,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,440.0,False,0.0,2650.0
2020,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,20.0,0.0,451.0,False,0.0,2650.0
2020,Nissan,Rogue AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,27.0,0.0,324.0,False,0.0,1950.0
2020,Porsche,Macan S,Small Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,438.0,False,0.0,3250.0
2020,Ferrari,812 Superfast,Two Seaters,Premium Gasoline,13.0,0.0,661.0,False,0.0,5050.0
2020,Ferrari,GTC4Lusso T,Minicompact Cars,Premium Gasoline,17.0,0.0,524.0,False,0.0,3850.0
2020,Ferrari,Portofino,Minicompact Cars,Premium Gasoline,18.0,0.0,485.0,False,0.0,3650.0
2020,Mercedes-Benz,AMG E53 4matic Plus Coupe,Subcompact Cars,Premium Gasoline,23.0,0.0,381.0,False,0.0,2850.0
2020,Mazda,3 5-Door 2WD,Midsize Cars,Regular Gasoline,30.0,0.0,297.0,False,0.0,1750.0
2020,BMW,X1 xDrive28i,Large Cars,Premium Gasoline,26.0,0.0,342.0,False,0.0,2500.0
2020,Cadillac,CT6 AWD,Large Cars,Regular Gasoline,21.0,0.0,420.0,False,0.0,2550.0
2020,Maserati,Quattroporte S,Large Cars,Premium Gasoline,19.0,0.0,460.0,False,0.0,3450.0
2020,BMW,X4 M40i,Small Sport Utility Vehicle 4WD,Premium Gasoline,23.0,0.0,379.0,False,0.0,2850.0
2020,Jeep,Wrangler 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,23.0,0.0,388.0,False,0.0,2300.0
2020,Dodge,Durango RWD,Standard Sport Utility Vehicle 2WD,Regular Gasoline,21.0,0.0,414.0,False,0.0,2550.0
2020,BMW,X5 M50i,Standard Sport Utility Vehicle 4WD,Premium Gasoline,18.0,0.0,487.0,False,0.0,3650.0
2020,BMW,X7 M50i,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,511.0,False,0.0,3850.0
2020,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,427.0,False,0.0,2550.0
2020,Jeep,Grand Cherokee 4WD,Standard Sport Utility Vehicle 4WD,Midgrade Gasoline,17.0,0.0,533.0,False,0.0,3550.0
2020,Chevrolet,Camaro,Subcompact Cars,Premium Gasoline,19.0,0.0,477.0,False,0.0,3450.0
2020,Nissan,Versa,Compact Cars,Regular Gasoline,30.0,0.0,296.0,False,0.0,1750.0
2020,Ford,Fusion Hybrid Taxi,Midsize Cars,Regular Gasoline,41.0,0.0,217.0,False,0.0,1300.0
2020,Lincoln,MKZ FWD,Midsize Cars,Regular Gasoline,21.0,0.0,425.0,False,0.0,2550.0
2020,Toyota,Avalon,Midsize Cars,Regular Gasoline,25.0,0.0,354.0,False,0.0,2100.0
2020,Mercedes-Benz,S450 4matic,Large Cars,Premium Gasoline,22.0,0.0,408.0,False,0.0,2950.0
2020,Chevrolet,Silverado 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,21.0,0.0,421.0,False,0.0,2550.0
2020,GMC,Sierra 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,17.0,0.0,523.0,False,0.0,3100.0
2020,Chevrolet,Silverado 4WD TrailBoss,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,486.0,False,0.0,2950.0
2020,Chevrolet,Silverado 4WD TrailBoss,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,494.0,False,0.0,2950.0
2020,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,17.0,0.0,525.0,False,0.0,3100.0
2020,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,12.0,563.0,False,0.0,3300.0
2020,Chevrolet,Silverado 4WD,Standard Pickup Trucks 4WD,Diesel,25.0,0.0,405.0,False,0.0,2350.0
2020,GMC,Sierra 4WD AT4,Standard Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,494.0,False,0.0,2950.0
2020,GMC,Sierra 4WD AT4,Standard Pickup Trucks 4WD,Premium Gasoline,17.0,0.0,515.0,False,0.0,3850.0
2020,GMC,Sierra 4WD AT4,Standard Pickup Trucks 4WD,Diesel,24.0,0.0,427.0,False,0.0,2450.0
2020,Chevrolet,Blazer FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,23.0,0.0,382.0,False,0.0,2300.0
2020,Jeep,Compass FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,26.0,0.0,339.0,False,0.0,2050.0
2020,Toyota,Sequoia 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,14.0,0.0,618.0,False,0.0,3800.0
2020,Mazda,3 4-Door 2WD,Compact Cars,Regular Gasoline,30.0,0.0,295.0,False,0.0,1750.0
2020,GMC,Sierra 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,20.0,0.0,448.0,False,0.0,2650.0
2020,Lotus,Evora,Minicompact Cars,Premium Gasoline,19.0,0.0,468.0,False,0.0,3450.0
2020,Nissan,Maxima,Midsize Cars,Premium Gasoline,24.0,0.0,378.0,False,0.0,2700.0
2020,Porsche,Panamera GTS,Large Cars,Premium Gasoline,19.0,0.0,474.0,False,0.0,3450.0
2020,Porsche,Panamera GTS ST,Large Cars,Premium Gasoline,18.0,0.0,503.0,False,0.0,3650.0
2020,Ford,Explorer HEV AWD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,25.0,0.0,361.0,False,0.0,2100.0
2020,Volvo,S60 AWD PHEV,Compact Cars,Premium Gasoline,30.0,69.0,155.0,True,0.0,2200.0
2020,Volvo,S90 AWD PHEV,Midsize Cars,Premium Gasoline,30.0,60.0,163.0,True,0.0,2200.0
2020,Ford,Mustang Convertible,Subcompact Cars,Regular Gasoline,23.0,0.0,387.0,False,0.0,2300.0
2020,Ford,Mustang HO Coupe,Subcompact Cars,Regular Gasoline,23.0,0.0,386.0,False,0.0,2300.0
2019,Karma,Revero,Subcompact Cars,Premium Gasoline,20.0,60.0,156.0,False,0.0,3250.0
2020,Porsche,911 Carrera S,Minicompact Cars,Premium Gasoline,20.0,0.0,444.0,False,0.0,3250.0
2020,Audi,A3 Cabriolet quattro,Subcompact Cars,Regular Gasoline,25.0,0.0,359.0,False,0.0,2100.0
2020,Audi,S3,Subcompact Cars,Premium Gasoline,25.0,0.0,358.0,False,0.0,2600.0
2020,Mercedes-Benz,CLA250,Compact Cars,Premium Gasoline,28.0,0.0,310.0,False,0.0,2350.0
2020,Mercedes-Benz,E350 4matic,Midsize Cars,Premium Gasoline,25.0,0.0,354.0,False,0.0,2600.0
2020,Subaru,Impreza Sport 4-Door,Midsize Cars,Regular Gasoline,26.0,0.0,337.0,False,0.0,2050.0
2020,Toyota,Camry Hybrid LE,Midsize Cars,Regular Gasoline,52.0,0.0,170.0,False,0.0,1000.0
2020,Rolls-Royce,Phantom EWB,Large Cars,Premium Gasoline,14.0,0.0,615.0,False,0.0,4650.0
2020,Rolls-Royce,Ghost EWB,Large Cars,Premium Gasoline,14.0,0.0,637.0,False,0.0,4650.0
2020,Rolls-Royce,Cullinan Black Badge,Midsize Station Wagons,Premium Gasoline,14.0,0.0,619.0,False,0.0,4650.0
2020,Toyota,Tacoma 4WD,Small Pickup Trucks 4WD,Regular Gasoline,20.0,0.0,448.0,False,0.0,2650.0
2020,Toyota,Tacoma 4WD,Small Pickup Trucks 4WD,Regular Gasoline,20.0,0.0,441.0,False,0.0,2650.0
2020,Toyota,Tacoma 4WD D-CAB MT TRD-ORP/PRO,Small Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,483.0,False,0.0,2950.0
2020,Jeep,Renegade 2WD,Small Sport Utility Vehicle 2WD,Regular Gasoline,25.0,0.0,357.0,False,0.0,2100.0
2020,Mitsubishi,Outlander 4WD,Small Sport Utility Vehicle 4WD,Premium Gasoline,22.0,0.0,402.0,False,0.0,2950.0
2020,Bentley,Bentayga,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,508.0,False,0.0,3850.0
2020,Mercedes-Benz,AMG GT C Roadster,Two Seaters,Premium Gasoline,17.0,0.0,525.0,False,0.0,3850.0
2020,Infiniti,Q50,Midsize Cars,Premium Gasoline,23.0,0.0,387.0,False,0.0,2850.0
2020,Honda,Accord,Large Cars,Regular Gasoline,31.0,0.0,282.0,False,0.0,1700.0
2020,Lincoln,Nautilus AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,401.0,False,0.0,2400.0
2020,Lincoln,Nautilus AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,21.0,0.0,417.0,False,0.0,2550.0
2020,BMW,X5 sDrive40i,Standard Sport Utility Vehicle 2WD,Premium Gasoline,23.0,0.0,390.0,False,0.0,2850.0
2020,Hyundai,Venue,Midsize Cars,Regular Gasoline,32.0,0.0,284.0,False,0.0,1650.0
2020,Infiniti,QX50,Small Sport Utility Vehicle 2WD,Premium Gasoline,26.0,0.0,346.0,False,0.0,2500.0
2020,Infiniti,QX50 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,25.0,0.0,365.0,False,0.0,2600.0
2020,Lexus,GX 460,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,542.0,False,0.0,4100.0
2020,Mercedes-Benz,A220,Subcompact Cars,Premium Gasoline,28.0,0.0,313.0,False,0.0,2350.0
2020,Mercedes-Benz,AMG GT 63 S 4matic Plus,Compact Cars,Premium Gasoline,17.0,0.0,521.0,False,0.0,3850.0
2020,Volkswagen,Jetta,Compact Cars,Regular Gasoline,28.0,0.0,319.0,False,0.0,1900.0
2020,BMW,540i,Midsize Cars,Premium Gasoline,25.0,0.0,350.0,False,0.0,2600.0
2020,Lexus,GS 350 F Sport,Midsize Cars,Premium Gasoline,22.0,0.0,405.0,False,0.0,2950.0
2020,Lexus,LS 500 AWD,Midsize Cars,Premium Gasoline,21.0,0.0,420.0,False,0.0,3100.0
2020,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,Standard Pickup Trucks 2WD,Regular Gasoline,17.0,14.0,523.0,False,0.0,3100.0
2020,Ford,F150 Pickup 2WD,Standard Pickup Trucks 2WD,Regular Gasoline,19.0,0.0,468.0,False,0.0,2800.0
2020,Ford,F150 Pickup 4WD FFV,Standard Pickup Trucks 4WD,Regular Gasoline,20.0,15.0,439.0,False,0.0,2650.0
2020,Ford,F150 RAPTOR 4WD,Standard Pickup Trucks 4WD,Regular Gasoline,16.0,0.0,540.0,False,0.0,3300.0
2020,Toyota,RAV4,Small Sport Utility Vehicle 2WD,Regular Gasoline,30.0,0.0,290.0,False,0.0,1750.0
2020,Volkswagen,Atlas,Small Sport Utility Vehicle 2WD,Regular Gasoline,22.0,0.0,408.0,False,0.0,2400.0
2020,Toyota,RAV4 AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,301.0,False,0.0,1850.0
2020,Toyota,RAV4 AWD TRD OFFROAD,Small Sport Utility Vehicle 4WD,Regular Gasoline,27.0,0.0,321.0,False,0.0,1950.0
2020,Mercedes-Benz,AMG G63,Standard Sport Utility Vehicle 4WD,Premium Gasoline,14.0,0.0,637.0,False,0.0,4650.0
2020,Acura,NSX Hybrid,Two Seaters,Premium Gasoline,21.0,0.0,420.0,False,0.0,3100.0
2020,Mercedes-Benz,AMG S63 4matic Plus,Large Cars,Premium Gasoline,20.0,0.0,443.0,False,0.0,3250.0
2020,Honda,HR-V AWD,Small Station Wagons,Regular Gasoline,28.0,0.0,314.0,False,0.0,1900.0
2020,Fiat,500X AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,342.0,False,0.0,2050.0
2020,Mercedes-Benz,AMG GLC63 S 4matic Plus Coupe,Small Sport Utility Vehicle 4WD,Premium Gasoline,18.0,0.0,489.0,False,0.0,3650.0
2019,Mercedes-Benz,S560e,Large Cars,Premium Gasoline,23.0,64.0,205.0,True,0.0,2850.0
2020,Mercedes-Benz,AMG C63 S Convertible,Subcompact Cars,Premium Gasoline,20.0,0.0,452.0,False,0.0,3250.0
2020,Mercedes-Benz,AMG C63 Coupe,Subcompact Cars,Premium Gasoline,20.0,0.0,444.0,False,0.0,3250.0
2020,Mercedes-Benz,AMG C43 4matic Coupe,Subcompact Cars,Premium Gasoline,22.0,0.0,411.0,False,0.0,2950.0
2020,Mitsubishi,Mirage,Compact Cars,Regular Gasoline,36.0,0.0,242.0,False,0.0,1500.0
2020,Mitsubishi,Mirage G4,Compact Cars,Regular Gasoline,35.0,0.0,252.0,False,0.0,1500.0
2020,Cadillac,CT5,Midsize Cars,Premium Gasoline,26.0,0.0,337.0,False,0.0,2500.0
2020,Mercedes-Benz,AMG E63 S 4matic Plus,Midsize Cars,Premium Gasoline,18.0,0.0,509.0,False,0.0,3650.0
2020,Hyundai,Ioniq Blue,Large Cars,Regular Gasoline,58.0,0.0,154.0,False,0.0,900.0
2020,Mercedes-Benz,AMG E63 S 4matic Plus (wagon),Midsize Station Wagons,Premium Gasoline,19.0,0.0,480.0,False,0.0,3450.0
2020,Ford,Escape AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,342.0,False,0.0,2050.0
2020,Land Rover,Evoque MHEV,Small Sport Utility Vehicle 4WD,Premium Gasoline,23.0,0.0,389.0,False,0.0,2850.0
2020,Mercedes-Benz,AMG GLC43 4matic Coupe,Small Sport Utility Vehicle 4WD,Premium Gasoline,21.0,0.0,432.0,False,0.0,3100.0
2020,Tesla,Model 3 Standard Range Plus,Midsize Cars,Electricity,141.0,0.0,0.0,False,250.0,500.0
2020,Tesla,Model S Long Range,Large Cars,Electricity,111.0,0.0,0.0,False,373.0,650.0
2020,Tesla,Model S Performance (21in Wheels),Large Cars,Electricity,97.0,0.0,0.0,False,326.0,750.0
2020,Tesla,Model X Long Range,Standard Sport Utility Vehicle 4WD,Electricity,96.0,0.0,0.0,False,328.0,750.0
2020,Tesla,Model X Performance (20in Wheels),Standard Sport Utility Vehicle 4WD,Electricity,90.0,0.0,0.0,False,305.0,800.0
2020,Mazda,6,Midsize Cars,Regular Gasoline,26.0,0.0,335.0,False,0.0,2050.0
2020,Audi,A8 L,Large Cars,Premium Gasoline,21.0,0.0,430.0,False,0.0,3100.0
2020,Roush Performance,Stage 3 Mustang,Subcompact Cars,Premium Gasoline,15.0,0.0,570.0,False,0.0,4350.0
2020,Dodge,Challenger Widebody,Midsize Cars,Premium Gasoline,17.0,0.0,523.0,False,0.0,3850.0
2020,Nissan,Rogue Sport AWD,Small Station Wagons,Regular Gasoline,27.0,0.0,329.0,False,0.0,1950.0
2020,Mazda,CX-5 4WD,Small Sport Utility Vehicle 4WD,Regular Gasoline,26.0,0.0,335.0,False,0.0,2050.0
2020,Mercedes-Benz,GLS580 4matic,Standard Sport Utility Vehicle 4WD,Premium Gasoline,18.0,0.0,487.0,False,0.0,3650.0
2020,Porsche,Panamera 4 e-Hybrid Executive,Large Cars,Premium Gasoline,23.0,51.0,255.0,False,0.0,2850.0
2020,Audi,A4 allroad quattro,Small Station Wagons,Premium Gasoline,26.0,0.0,337.0,False,0.0,2500.0
2020,Cadillac,XT5 AWD,Small Sport Utility Vehicle 4WD,Premium Gasoline,23.0,0.0,379.0,False,0.0,2850.0
2020,BMW,I8 Roadster,Two Seaters,Premium Gasoline,27.0,69.0,191.0,True,0.0,2400.0
2019,Land Rover,Range Rover Sport MHEV,Standard Sport Utility Vehicle 4WD,Premium Gasoline,21.0,0.0,425.0,False,0.0,3100.0
2019,Land Rover,Range Rover PHEV,Standard Sport Utility Vehicle 4WD,Premium Gasoline,19.0,42.0,260.0,True,0.0,3450.0
2020,Dodge,Challenger,Midsize Cars,Midgrade Gasoline,19.0,0.0,466.0,False,0.0,3200.0
2020,Nissan,Kicks,Midsize Cars,Regular Gasoline,33.0,0.0,268.0,False,0.0,1600.0
2020,Buick,Encore GX AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,320.0,False,0.0,1900.0
2020,Jeep,Wrangler Unlimited 4WD,Small Sport Utility Vehicle 4WD,Diesel,25.0,0.0,411.0,False,0.0,2350.0
2020,Porsche,911 Carrera,Minicompact Cars,Premium Gasoline,20.0,0.0,440.0,False,0.0,3250.0
2020,Porsche,911 Carrera Cabriolet,Minicompact Cars,Premium Gasoline,20.0,0.0,453.0,False,0.0,3250.0
2020,Porsche,911 Carrera S Cabriolet,Minicompact Cars,Premium Gasoline,20.0,0.0,443.0,False,0.0,3250.0
2020,Roush Performance,F150 Pickup 2WD,Standard Pickup Trucks 2WD,Premium Gasoline,13.0,0.0,689.0,False,0.0,5050.0
2021,Kia,Seltos FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,31.0,0.0,285.0,False,0.0,1700.0
2021,Kia,Seltos AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,27.0,0.0,331.0,False,0.0,1950.0
2020,Volkswagen,Golf,Compact Cars,Regular Gasoline,31.0,0.0,285.0,False,0.0,1700.0
2020,Chevrolet,Silverado 4WD TrailBoss,Standard Pickup Trucks 4WD,Premium Gasoline,15.0,0.0,575.0,False,0.0,4350.0
2020,Audi,Q5,Small Sport Utility Vehicle 4WD,Premium Gasoline,27.0,65.0,165.0,True,0.0,2400.0
2020,Mazda,2,Compact Cars,Regular Gasoline,35.0,0.0,253.0,False,0.0,1500.0
2020,Nissan,Titan 4WD PRO4X,Standard Pickup Trucks 4WD,Premium Gasoline,17.0,0.0,524.0,False,0.0,3850.0
2020,Mercedes-Benz,AMG A35 4matic,Subcompact Cars,Premium Gasoline,27.0,0.0,334.0,False,0.0,2400.0
2020,Cadillac,CT5 AWD,Midsize Cars,Premium Gasoline,21.0,0.0,431.0,False,0.0,3100.0
2020,Hyundai,Sonata Hybrid Blue,Large Cars,Regular Gasoline,52.0,0.0,172.0,False,0.0,1000.0
2020,Toyota,Highlander Hybrid,Small Sport Utility Vehicle 2WD,Regular Gasoline,36.0,0.0,245.0,False,0.0,1500.0
2020,Cadillac,CT4 V,Compact Cars,Premium Gasoline,23.0,0.0,384.0,False,0.0,2850.0
2020,Porsche,Cayenne Coupe,Standard Sport Utility Vehicle 4WD,Premium Gasoline,20.0,0.0,437.0,False,0.0,3250.0
2020,Porsche,Cayenne Turbo Coupe,Standard Sport Utility Vehicle 4WD,Premium Gasoline,17.0,0.0,535.0,False,0.0,3850.0
2021,Genesis,G70 AWD,Compact Cars,Premium Gasoline,23.0,0.0,386.0,False,0.0,2850.0
2021,Kia,Soul,Small Station Wagons,Regular Gasoline,29.0,0.0,309.0,False,0.0,1850.0
2020,Honda,CR-V Hybrid AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,38.0,0.0,234.0,False,0.0,1400.0
2020,MINI,Cooper SE Hardtop 2 door,Subcompact Cars,Electricity,108.0,0.0,0.0,False,110.0,650.0
2021,Chevrolet,Trailblazer AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,28.0,0.0,314.0,False,0.0,1900.0
2021,Genesis,G70 AWD,Compact Cars,Premium Gasoline,20.0,0.0,457.0,False,0.0,3250.0
2020,BMW,X3 xDrive30e,Small Sport Utility Vehicle 4WD,Premium Gasoline,24.0,60.0,204.0,True,0.0,2700.0
2020,Mercedes-Benz,S560e,Large Cars,Premium Gasoline,23.0,64.0,205.0,True,0.0,2850.0
2021,MINI,Cooper Convertible,Minicompact Cars,Premium Gasoline,31.0,0.0,280.0,False,0.0,2100.0
2021,MINI,Cooper Hardtop 2 door,Subcompact Cars,Premium Gasoline,31.0,0.0,280.0,False,0.0,2100.0
2021,MINI,Cooper S Hardtop 2 door,Subcompact Cars,Premium Gasoline,27.0,0.0,329.0,False,0.0,2400.0
2021,Hyundai,Veloster,Compact Cars,Regular Gasoline,28.0,0.0,317.0,False,0.0,1900.0
2021,Hyundai,Veloster,Compact Cars,Regular Gasoline,29.0,0.0,308.0,False,0.0,1850.0
2021,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular Gasoline,19.0,0.0,465.0,False,0.0,2800.0
2021,GMC,Canyon 4WD,Small Pickup Trucks 4WD,Regular Gasoline,18.0,0.0,494.0,False,0.0,2950.0
2020,BMW,M2 CS Coupe,Subcompact Cars,Premium Gasoline,19.0,0.0,469.0,False,0.0,3450.0
2020,Nissan,Leaf (40 kW-hr battery pack),Midsize Cars,Electricity,111.0,0.0,0.0,False,149.0,650.0
2021,MINI,Cooper S Hardtop 2 door,Subcompact Cars,Premium Gasoline,30.0,0.0,299.0,False,0.0,2200.0
2021,MINI,Cooper S Hardtop 4 door,Subcompact Cars,Premium Gasoline,30.0,0.0,299.0,False,0.0,2200.0
2021,Subaru,Ascent Limited/Touring,Standard Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,401.0,False,0.0,2400.0
2021,BMW,M760i xDrive,Large Cars,Premium Gasoline,16.0,0.0,570.0,False,0.0,4100.0
2021,Toyota,Corolla,Compact Cars,Regular Gasoline,34.0,0.0,257.0,False,0.0,1550.0
2020,Porsche,Taycan 4S Perf Battery Plus,Large Cars,Electricity,69.0,0.0,0.0,False,203.0,1050.0
2021,Lexus,LC 500h,Subcompact Cars,Premium Gasoline,29.0,0.0,303.0,False,0.0,2250.0
2021,Hyundai,Kona FWD,Small Sport Utility Vehicle 2WD,Regular Gasoline,30.0,0.0,303.0,False,0.0,1750.0
2021,BMW,X4 M,Small Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,546.0,False,0.0,4100.0
2021,BMW,X4 M Competition,Small Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,546.0,False,0.0,4100.0
2021,Subaru,Crosstrek AWD,Small Sport Utility Vehicle 4WD,Regular Gasoline,29.0,0.0,302.0,False,0.0,1850.0
2021,Volkswagen,Atlas Cross Sport 4motion,Small Sport Utility Vehicle 4WD,Regular Gasoline,22.0,0.0,413.0,False,0.0,2400.0
2021,Audi,S7,Midsize Cars,Premium Gasoline,22.0,0.0,410.0,False,0.0,2950.0
2021,GMC,Yukon 2WD,Standard Sport Utility Vehicle 2WD,Premium Gasoline,17.0,0.0,525.0,False,0.0,3850.0
2021,GMC,Yukon XL 2WD,Standard Sport Utility Vehicle 2WD,Premium Gasoline,16.0,0.0,539.0,False,0.0,4100.0
2021,Cadillac,Escalade 4WD,Standard Sport Utility Vehicle 4WD,Premium Gasoline,16.0,0.0,558.0,False,0.0,4100.0
2021,Chevrolet,Tahoe 4WD,Standard Sport Utility Vehicle 4WD,Regular Gasoline,18.0,0.0,496.0,False,0.0,2950.0
